ID_Word	ID_Synset	Synset
40405	36755	normal.a.01	# normal
40094	None	None	# no
40113	None	None	# no
40143	None	None	# no
40195	None	None	# no
40299	None	None	# no
40401	None	None	# no
40411	None	None	# no
40414	None	None	# no
40447	None	None	# no
40453	None	None	# no
40419	36759	note.v.01	# notar
40247	None	None	# 
39985	None	None	# o
40559	36811	happen.v.01	# ocurrir
40865	36950	offer.v.02	# ofrecer
40266	36687	form.v.01	# organizar
39989	36559	orient.v.02	# orientar
40223	None	None	# otro
40461	None	None	# otro
40435	None	None	# otro
40150	None	None	# para
40213	None	None	# para
40254	None	None	# para
40321	None	None	# para
40369	None	None	# para
40475	None	None	# para
40605	None	None	# para
40669	None	None	# para
40685	None	None	# para
40754	None	None	# para
40764	None	None	# para
39937	36539	look.v.02	# parecer
40012	36569	region.n.01	# parte
40098	36607	region.n.01	# parte
40177	36642	region.n.01	# parte
40838	36938	region.n.01	# parte
40773	36910	walk.n.04	# pasear
39982	36558	pass.n.03	# pasar
40207	36655	evaluate.v.02	# pensar
40815	36925	sloth.n.03	# pereza
40293	None	None	# pero
40637	36853	person.n.01	# persona
39952	36544	force.n.04	# personal
39999	36565	personal.a.01	# personal
40179	36643	force.n.04	# personal
40289	36702	force.n.04	# personal
40840	36939	force.n.04	# personal
40171	36639	person.n.01	# persona
40278	36695	person.n.01	# persona
40323	36719	person.n.01	# persona
40606	36838	person.n.01	# persona
40674	36866	person.n.01	# persona
40733	36893	person.n.01	# persona
40144	None	None	# 
40613	36842	swimming_pool.n.01	# piscina
40724	36890	present.v.05	# plantear
40711	36882	little.r.01	# poco
40111	None	None	# 
40574	36820	chicken.n.01	# pollo
40588	36829	chicken.n.01	# pollo
40030	36575	put.v.01	# poner
40011	None	None	# por
40119	None	None	# por
40176	None	None	# por
40191	None	None	# por
40340	None	None	# por
40460	None	None	# por
40619	None	None	# por
40829	None	None	# por
40837	None	None	# por
40844	None	None	# por
40146	None	None	# porque
40850	None	None	# porque
40664	None	None	# 
40239	36672	price.n.02	# preciar
40723	36889	doubt.n.01	# pregunta
40544	36805	express.v.01	# presentar
40126	36620	express.v.01	# presentar
40666	36863	give.v.10	# prestar
40260	36681	give.v.10	# prestar
40256	36678	product.n.02	# producto
39945	36542	promote.v.01	# promover
40586	36828	supplier.n.01	# proveedor
40598	None	None	# 
40845	36941	ad.n.01	# publicidad
40645	36857	displace.v.03	# poder
40029	36574	displace.v.03	# poder
40248	36674	topographic_point.n.01	# punto
40748	36900	topographic_point.n.01	# punto
39940	None	None	# que
39944	None	None	# que
39967	None	None	# que
40018	None	None	# que
40027	None	None	# que
40036	None	None	# que
40080	None	None	# que
40082	None	None	# que
40090	None	None	# que
40093	None	None	# que
40109	None	None	# que
40124	None	None	# que
40155	None	None	# que
40270	None	None	# que
40282	None	None	# que
40313	None	None	# que
40324	None	None	# que
